source_page_id,source_record_id,government_id,office,person,appointment_start,appointment_end,raw_party_field,previous_assignment,appointment_party,resolution_status,evidence_source,evidence_date,evidence_note,confidence,notes
michel_temer,michel_temer:0:32,temer,Integração Nacional,Helder Barbalho,2016-05-12,2018-04-06,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:34,temer,Justiça,Alexandre de Moraes,2016-05-12,2017-02-22,PSDB,PSDB,PSDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:38,temer,Meio Ambiente,Sarney Filho,2016-05-12,2018-04-06,PV,PV,PV,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:40,temer,Minas e Energia,Fernando Bezerra Coelho Filho,2016-05-12,2018-04-06,PSB,PSB,PSB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:42,temer,"Planejamento, Orçamento e Gestão",Romero Jucá,2016-05-12,2016-05-23,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:45,temer,Relações Exteriores,José Serra,2016-05-12,2017-02-22,PSDB,PSDB,PSDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:48,temer,Saúde,Ricardo Barros,2016-05-12,2018-04-02,PP,PP,PP,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:57,temer,Trabalho,Ronaldo Nogueira,2016-05-12,2017-12-27,PTB,PTB,PTB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:61,temer,"Transportes, Portos e Aviação Civil",Maurício Quintella Lessa,2016-05-12,2018-04-02,PR,,PR,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:63,temer,Turismo,Henrique Eduardo Alves,2016-05-12,2016-06-16,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/reuters/2016/05/12/saiba-mais-governo-temer-anuncia-ministros.htm,2016-05-12,Reuters appointment-day roster identifies party.,high,
michel_temer,michel_temer:0:43,temer,"Planejamento, Orçamento e Gestão",Dyogo Oliveira,2016-05-23,2018-04-07,MDB,MDB,,UNAFFILIATED,https://www.diap.org.br/index.php/publicacoes/send/61-boletim-do-diap/892-boletim-do-diap-numero-299-maio-de-2016,2016-05/2016-06,Contemporaneous DIAP cabinet directory explicitly identifies no party.,high,
michel_temer,michel_temer:0:10,temer,Cultura,Marcelo Calero,2016-05-24,2016-11-18,MDB,MDB,PMDB,PARTY,"https://www.em.com.br/app/noticia/politica/2016/11/29/interna_politica,828086/calero-nao-podemos-mais-tolerar-a-esculhambacao-que-e-a-politica-do.shtml",2016-11-29,Own dated statement establishes PMDB membership from September 2015; overrides contemporaneous DIAP no-party shorthand.,high,DIAP roster inaccurately said sem partido; explicit retrospective affiliation start resolves conflict.
michel_temer,michel_temer:0:17,temer,"Fiscalização, Transparência e Controladoria-Geral da União",Carlos Higino Ribeiro de Alencar,2016-05-30,2016-06-01,,,,UNAFFILIATED,https://repositorio.cgu.gov.br/bitstream/1/34422/10/V8.n13_Importancia.pdf,2016-12,"Gomes, Revista da CGU 8(13), Table 3 p464 and historical membership index pp471-472 explicitly report no affiliation for the 2003-2016 period; direct study of official records, LAI and biographical data.",high,
michel_temer,michel_temer:0:18,temer,"Fiscalização, Transparência e Controladoria-Geral da União",Torquato Jardim,2016-06-02,2017-05-31,,,,UNAFFILIATED,https://www.diap.org.br/index.php/publicacoes/send/61-boletim-do-diap/892-boletim-do-diap-numero-299-maio-de-2016,2016-05/2016-06,Contemporaneous DIAP cabinet directory explicitly identifies no party.,high,
michel_temer,michel_temer:0:4,temer,Banco Central,Ilan Goldfajn,2016-06-09,2019-02-27,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:64,temer,Turismo,Alberto Alves,2016-06-17,2016-10-05,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:2,temer,Advocacia-Geral da União,Grace Mendonça,2016-09-09,2019-01-01,PSDB,PSDB,PSDB,PARTY,https://epoca.globo.com/tempo/expresso/noticia/2016/09/ministra-da-agu-e-tucana-ha-mais-de-19-anos-e-diz-que-nao-sabia.html,2016-09-21,Report reproduces electoral affiliation certificate from April 30 1997; planned subsequent departure does not affect appointment.,high,Minister said she had forgotten membership; certificate establishes formal affiliation at appointment.
michel_temer,michel_temer:0:65,temer,Turismo,Marx Beltrão,2016-10-05,2018-04-06,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2016/10/04/temer-nomeara-amanha-marx-beltrao-como-ministro-do-turismo-dizem-maia-e-rossi.htm,2016-10-04,Contemporaneous appointment announcement identifies PMDB.,high,
michel_temer,michel_temer:0:11,temer,Cultura,Roberto Freire,2016-11-23,2017-05-22,PPS,PPS,PPS,PARTY,https://www.camara.leg.br/deputados/73805/biografia,2016-11-23,Chamber historical record identifies PPS mandate and ministerial appointment leave on November 23.,high,
michel_temer,michel_temer:0:14,temer,Direitos Humanos,Luislinda Valois,2017-02-03,2018-02-19,PSDB,PSDB,PSDB,PARTY,https://www.psdb.org.br/rs/luislinda-valois-e-alexandre-de-moraes-tomam-posse-nos-direitos-humanos-e-novo-ministerio-da-justica-e-seguranca/,2017-02-03,Official party appointment-day announcement identifies its member.,high,
michel_temer,michel_temer:0:53,temer,Secretaria-Geral,Moreira Franco,2017-02-03,2018-04-06,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/politica/ultimas-noticias/2017/02/03/temer-oficializa-quatro-novos-ministerios-e-moreira-ganha-foro-privilegiado.htm,2017-02-03,Appointment-day report identifies PMDB leader.,high,
michel_temer,michel_temer:0:35,temer,Justiça,José Levi,2017-02-07,2017-03-07,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:46,temer,Relações Exteriores,Marcos Galvão,2017-02-22,2017-03-07,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:36,temer,Justiça,Osmar Serraglio,2017-03-07,2017-05-31,MDB,MDB,PMDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/03/07/temer-nomeia-serraglio-e-aloysio-nunes-e-designa-novos-membros-para-o-conselhao.htm,2017-03-07,Appointment-day report identifies PMDB parliamentary affiliation.,high,
michel_temer,michel_temer:0:47,temer,Relações Exteriores,Aloysio Nunes,2017-03-07,2019-01-01,PSDB,PSDB,PSDB,PARTY,https://noticias.uol.com.br/ultimas-noticias/agencia-estado/2017/03/07/temer-nomeia-serraglio-e-aloysio-nunes-e-designa-novos-membros-para-o-conselhao.htm,2017-03-07,Appointment-day report identifies PSDB parliamentary affiliation.,high,
michel_temer,michel_temer:0:12,temer,Cultura,João Batista de Andrade,2017-05-22,2017-06-16,PPS,PPS,PPS,PARTY,https://www.scielo.br/j/rbcpol/a/YwHb9JmWH36dNyyjvPtHPjK/?format=html&lang=pt | https://entretenimento.uol.com.br/noticias/redacao/2017/06/16/comecou-a-atingir-minha-historia-diz-ministro-que-deixou-cultura.htm,2017-06-16,Contemporaneous interview identifies PPS affiliation; academic reconstruction explicitly identifies PPS during the interim appointment using TSE-linked and biographical records.,high,
michel_temer,michel_temer:0:19,temer,"Fiscalização, Transparência e Controladoria-Geral da União",Wagner de Campos Rosário,2017-05-31,2022-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:37,temer,Justiça,Torquato Jardim,2017-05-31,2019-01-01,,,,UNAFFILIATED,https://bhaz.com.br/colunas/orion-teixeira/temer-troca-ministros-de-olho-no-tse-e-na-camara-dos-deputados/,2017-05-29,Contemporaneous new-appointment report explicitly identifies no party.,high,
michel_temer,michel_temer:0:13,temer,Cultura,Sérgio Sá Leitão,2017-07-25,2018-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:7,temer,Cidades,Marco Aurélio de Queiroz Campos,2017-11-13,2017-11-22,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:8,temer,Cidades,Alexandre Baldy,2017-11-22,2018-12-31,PP,PP,,UNAFFILIATED,https://exame.com/brasil/nomeacao-de-baldy-para-cidades-e-publicada-no-diario-oficial/,2017-11-22,Agência Brasil appointment-day report explicitly says unaffiliated after leaving Podemos; PP membership prospective.,high,
michel_temer,michel_temer:0:59,temer,Trabalho,Helton Yomura,2018-01-01,2018-07-05,,,PTB,PARTY,https://www.metropoles.com/brasil/politica-brasil/interino-assumira-ministerio-no-lugar-de-cristiane-brasil-diz-site,2018-02-20,Dated profile establishes PTB membership from December 2014; spans January 2018 appointment.,high,
michel_temer,michel_temer:0:15,temer,Direitos Humanos,Gustavo Rocha,2018-02-20,2018-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:23,temer,Defesa,Joaquim Silva e Luna,2018-02-26,2019-01-01,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:67,temer,Segurança Pública,Raul Jungmann,2018-02-27,2019-01-01,PPS,PPS,PPS,PARTY,https://veja.abril.com.br/politica/em-posse-jungmann-critica-quem-consome-drogas-e-pede-seguranca/,2018-02-27,Appointment-day report identifies PPS; departure from PPS on March 21 was subsequent.,high,
michel_temer,michel_temer:0:49,temer,Saúde,Gilberto Occhi,2018-04-02,2019-01-01,PP,PP,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:62,temer,"Transportes, Portos e Aviação Civil",Valter Casimiro Silveira,2018-04-02,2018-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:25,temer,Desenvolvimento Social e Agrário,Alberto Beltrame,2018-04-06,2019-01-01,,,MDB,PARTY,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,2018-04-10,Contemporaneous appointment roster identifies MDB.,high,
michel_temer,michel_temer:0:29,temer,Esporte,Leandro Cruz Fróes da Silva,2018-04-06,2019-01-01,,,,UNAFFILIATED,https://veja.abril.com.br/coluna/radar/patrocinio-de-ibaneis-para-escola-de-samba-tem-dedo-de-picciani/,2019-05-23,Published correction reports ministerial press office statement that he was never affiliated to MDB; corroborated by IPEA 2021 NT53.,high,"April 2018 UOL roster MDB label denoted linkage/nomination, not formal membership; IPEA explicitly distinguishes the two."
michel_temer,michel_temer:0:31,temer,Fazenda e Previdência Social,Eduardo Guardia,2018-04-06,2019-01-01,,,,UNAFFILIATED,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,2018-04-10,Contemporaneous appointment roster explicitly says no party.,high,
michel_temer,michel_temer:0:41,temer,Minas e Energia,Moreira Franco,2018-04-06,2018-12-31,MDB,MDB,MDB,PARTY,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,2018-04-10,Contemporaneous appointment roster identifies MDB.,high,
michel_temer,michel_temer:0:21,temer,Educação,Rossieli Soares,2018-04-10,2018-12-31,,,,UNAFFILIATED,https://noticias.uol.com.br/politica/ultimas-noticias/2018/04/10/temer-da-posse-a-novos-ministros.htm,2018-04-10,Contemporaneous appointment roster explicitly says no party.,high,
michel_temer,michel_temer:0:33,temer,Integração Nacional,Pádua Andrade,2018-04-10,2019-01-01,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:44,temer,"Planejamento, Orçamento e Gestão",Esteves Colnago,2018-04-10,2018-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:66,temer,Turismo,Vinicius Lummertz,2018-04-10,2018-12-31,,,,UNRESOLVED,,,,low,
michel_temer,michel_temer:0:55,temer,Secretaria-Geral,Ronaldo Fonseca,2018-05-28,2018-12-31,PODE,PODE,,UNAFFILIATED,https://www.podemos.org.br/podemos-desfilia-deputado-federal-ronaldo-fonseca-df/,2018-05-24,Official party notice ends affiliation four days before ministerial appointment.,high,
michel_temer,michel_temer:0:60,temer,Trabalho,Caio Vieira de Mello,2018-07-10,2018-12-31,,,,UNAFFILIATED,https://noticias.uol.com.br/politica/ultimas-noticias/2018/07/11/a-menos-de-seis-meses-de-fim-do-governo-temer-tem-58-ministro.htm,2018-07-11,Next-day appointment reporting explicitly identifies no party.,high,
